time,power,temperature
5880.0,0.34354398953618986,0.9843081312410843
5940.0,0.34461005932895067,0.9885877318116976
6000.0,0.3403377336302784,0.9914407988587732
6060.0,0.3435896931991898,0.9914407988587732
6120.0,0.34885865514798836,0.9900142653352355
6180.0,0.3405261553678826,0.9843081312410843
6240.0,0.34533379679186477,0.9800285306704709
6300.0,0.3383222434605327,0.9814550641940086
6360.0,0.34072151426787994,0.9843081312410843
6420.0,0.3471484932090061,0.9900142653352355
6480.0,0.3351364307928295,0.992867332382311
6540.0,0.3475488203547329,0.992867332382311
6600.0,0.3282966858497506,0.9914407988587732
6660.0,0.33819365554364006,0.9900142653352355
6720.0,0.3454075611315583,0.9885877318116976
6780.0,0.3451424267948117,0.9885877318116976
6840.0,0.32664037725314415,0.9843081312410843
6900.0,0.34502572428215805,0.9814550641940086
6960.0,0.33951305156358214,0.9814550641940086
7020.0,0.3522783246622434,0.9814550641940086
7080.0,0.33608125201228556,0.9814550641940086
7140.0,0.34668249708928045,0.9814550641940086
7200.0,0.33754687489785157,0.9814550641940086
7260.0,0.3341441828890345,0.9814550641940086
7320.0,0.348741917984091,0.978601997146933
7380.0,0.3509176045591169,0.9771754636233952
7440.0,0.3315042724961617,0.9771754636233952
7500.0,0.35194929055605895,0.9800285306704709
7560.0,0.35222422287072686,0.9843081312410843
7620.0,0.34253091689865045,0.985734664764622
7680.0,0.3547271685675599,0.9900142653352355
7740.0,0.3471706169080873,0.9942938659058489
7800.0,0.34137788727946144,0.9957203994293866
7860.0,0.35103104410270236,0.9985734664764623
7920.0,0.35140785837462796,0.9957203994293866
7980.0,0.34569539510258246,0.9914407988587732
8040.0,0.34004594977698416,0.9900142653352355
8100.0,0.3431201285821116,0.9900142653352355
8160.0,0.3400894072208164,0.985734664764622
8220.0,0.34932774512875736,0.9814550641940086
8280.0,0.33728595623196495,0.9771754636233952
8340.0,0.34568862146198015,0.9743223965763196
8400.0,0.3478191575771016,0.9757489300998575
8460.0,0.3471176339120333,0.9771754636233952
8520.0,0.34234875669332415,0.9771754636233952
8580.0,0.3341486076288508,0.9800285306704709
8640.0,0.34147099893227467,0.9828815977175466
8700.0,0.3516650463764477,0.985734664764622
8760.0,0.3474049016546341,0.9885877318116976
8820.0,0.3912963347256839,0.9914407988587732
8880.0,0.33767180670754326,0.9942938659058489
8940.0,0.34303735682722875,0.9957203994293866
9000.0,0.3392071914237836,0.992867332382311
9060.0,0.34387696354132524,0.9914407988587732
9120.0,0.34533757845105795,0.9900142653352355
9180.0,0.34588578308394247,0.9900142653352355
9240.0,0.3467840052666421,0.9885877318116976
9300.0,0.3353787813422781,0.985734664764622
9360.0,0.32663120059165685,0.9814550641940086
9420.0,0.3418903445223343,0.978601997146933
9480.0,0.3502713895056954,0.9771754636233952
9540.0,0.3513798304963182,0.978601997146933
9600.0,0.34689628303947956,0.9800285306704709
9660.0,0.34036256800793496,0.9814550641940086
9720.0,0.3314633436528614,0.9814550641940086
9780.0,0.33588251833557575,0.9814550641940086
9840.0,0.3469305747730555,0.9814550641940086
9900.0,0.351179387127798,0.9828815977175466
9960.0,0.34683544286700607,0.985734664764622
10020.0,0.3309447568455757,0.9900142653352355
10080.0,0.3470503434091649,0.992867332382311
10140.0,0.34719100328838903,0.992867332382311
10200.0,0.34653067804389437,0.992867332382311
10260.0,0.34502660455648987,0.9900142653352355
10320.0,0.3459919771713881,0.9885877318116976
10380.0,0.33969829216215003,0.9885877318116976
10440.0,0.3363393595856577,0.9885877318116976
10500.0,0.3313610215446105,0.9885877318116976
10560.0,0.34169859703966576,0.985734664764622
10620.0,0.34527129734196016,0.9800285306704709
10680.0,0.3435551341007104,0.9771754636233952
10740.0,0.33778786517166215,0.978601997146933
10800.0,0.34452738796035237,0.9800285306704709
10860.0,0.3316530543724833,0.9814550641940086
10920.0,0.3409421853344702,0.9814550641940086
10980.0,0.34511809072582234,0.9828815977175466
11040.0,0.3367369891887555,0.9871611982881598
11100.0,0.343975727854563,0.9914407988587732
11160.0,0.3522670362660242,0.992867332382311
11220.0,0.346468742554734,0.992867332382311
11280.0,0.34505835673830293,0.9914407988587732
11340.0,0.3366712624165928,0.9900142653352355
11400.0,0.3375705907842465,0.9900142653352355
11460.0,0.3413056711838843,0.9885877318116976
11520.0,0.3368238799062787,0.9885877318116976
11580.0,0.337247188791101,0.9843081312410843
11640.0,0.33954703895802263,0.9800285306704709
11700.0,0.3412641883631589,0.978601997146933
11760.0,0.6914957887279122,0.978601997146933
11820.0,0.33908481144450775,0.9800285306704709
11880.0,0.343083055982525,0.9800285306704709
11940.0,0.3309374915334159,0.9814550641940086
12000.0,0.3365434980543984,0.9814550641940086
12060.0,0.3420871439516881,0.9814550641940086
12120.0,0.33847866852179437,0.9814550641940086
12180.0,0.3426968440610129,0.9843081312410843
12240.0,0.33361941306094806,0.9885877318116976
12300.0,0.34322171753862957,0.9914407988587732
12360.0,0.3375844180961723,0.9942938659058489
12420.0,0.3491313409669423,0.9971469329529246
12480.0,0.33707944466464224,0.9942938659058489
12540.0,0.3450616752931651,0.9885877318116976
12600.0,0.3467552444578365,0.985734664764622
12660.0,0.34711947886260897,0.9828815977175466
12720.0,0.34447012554953044,0.9800285306704709
12780.0,0.334148180309603,0.978601997146933
12840.0,0.3479427340060237,0.9800285306704709
12900.0,0.34413996429618704,0.9800285306704709
12960.0,0.3460944111979017,0.9800285306704709
13020.0,0.3331896137465263,0.9814550641940086
13080.0,0.6455472317551089,0.9814550641940086
13140.0,0.32809802399209886,0.9814550641940086
13200.0,0.33951261168913516,0.9814550641940086
13260.0,0.35173434410722454,0.9828815977175466
13320.0,0.3508058563999808,0.985734664764622
13380.0,0.3435504246012324,0.9900142653352355
13440.0,0.33620943019827126,0.9957203994293866
13500.0,0.3279838142119299,0.9985734664764623
13560.0,0.3201393282781124,0.9985734664764623
13620.0,0.30142986905755786,0.992867332382311
13680.0,0.2834494180776412,0.9871611982881598
13740.0,0.27382554299335543,0.9843081312410843
13800.0,0.2712310198116219,0.9800285306704709
13860.0,0.2706502727107385,0.978601997146933
13920.0,0.2705258269034063,0.9743223965763196
13980.0,0.27034980157218064,0.9728958630527819
14040.0,0.27017959101278444,0.9743223965763196
14100.0,0.27087095660907423,0.978601997146933
14160.0,0.2705280392733145,0.9800285306704709
14220.0,0.2711392064604346,0.9828815977175466
14280.0,0.27066952923372806,0.9828815977175466
14340.0,0.2705206109371471,0.985734664764622
14400.0,0.2703895976544334,0.9885877318116976
14460.0,0.27045226560396113,0.992867332382311
14520.0,0.27061767261050357,0.9971469329529246
14580.0,0.27077637779550173,1.0
14640.0,0.27072825875,0.9942938659058489
14700.0,0.27063478612138164,0.9900142653352355
14760.0,0.270501490834417,0.9871611982881598
14820.0,0.27044998589504393,0.985734664764622
14880.0,0.2703639010609144,0.9814550641940086
14940.0,0.27013423742966786,0.978601997146933
15000.0,0.2701480421201113,0.978601997146933
15060.0,0.2700363400612332,0.978601997146933
15120.0,0.2700260801957843,0.9800285306704709
15180.0,0.2700551452054523,0.978601997146933
15240.0,0.26997022880683513,0.978601997146933
15300.0,0.2700069488376223,0.9800285306704709
15360.0,0.27022273222599297,0.985734664764622
15420.0,0.27042192071064663,0.9900142653352355
15480.0,0.27051034031404947,0.9942938659058489
15540.0,0.270606578405053,0.9971469329529246
15600.0,0.5408453503128798,0.992867332382311
15660.0,0.2705583473859793,0.9885877318116976
15720.0,0.2704002308296497,0.985734664764622
15780.0,0.2705805830586325,0.985734664764622
15840.0,0.27035065504918193,0.9871611982881598
15900.0,0.27049773411969447,0.9885877318116976
15960.0,0.27048932279992227,0.9871611982881598
16020.0,0.27043346045974204,0.9871611982881598
16080.0,0.27037854061679734,0.985734664764622
16140.0,0.2703946056026121,0.9843081312410843
16200.0,0.27040414655845935,0.9800285306704709
16260.0,0.27016410442342753,0.9771754636233952
16320.0,0.2701144661158552,0.9771754636233952
16380.0,0.2700075792524276,0.978601997146933
16440.0,0.27013866216948407,0.9814550641940086
16500.0,0.27021498893131446,0.985734664764622
16560.0,0.27029905898782336,0.9885877318116976
16620.0,0.2704446955378465,0.992867332382311
16680.0,0.27062704282670313,0.9942938659058489
16740.0,0.27065400268343975,0.9914407988587732
16800.0,0.27056952120909183,0.9871611982881598
16860.0,0.27044849146682565,0.985734664764622
16920.0,0.27042951184958464,0.985734664764622
16980.0,0.270397509448735,0.9843081312410843
17040.0,0.2981117920672673,0.9800285306704709
17100.0,0.28012218743451034,0.9771754636233952
17160.0,0.27385597378193166,0.9757489300998575
17220.0,0.2959371076681552,0.978601997146933
17280.0,0.27515574245803287,0.9843081312410843
17340.0,0.2741158814777341,0.9871611982881598
17400.0,0.27414216047763146,0.9885877318116976
17460.0,0.28003000486644,0.9900142653352355
17520.0,0.30019619103316,0.9900142653352355
17580.0,0.2755196988785264,0.9900142653352355
17640.0,0.2850051270342433,0.9900142653352355
17700.0,0.281844311353385,0.9914407988587732
17760.0,0.27435599230685154,0.9942938659058489
17820.0,0.2784295184001907,0.9942938659058489
17880.0,0.2975577253178372,0.9885877318116976
17940.0,0.2789541862933337,0.985734664764622
18000.0,0.2810815968275582,0.9871611982881598
18060.0,0.2742894630804686,0.985734664764622
18120.0,0.2746474720422473,0.9800285306704709
18180.0,0.27964067115271446,0.9771754636233952
18240.0,0.28641340830614465,0.9771754636233952
18300.0,0.2747829796991201,0.978601997146933
18360.0,0.27370610864633915,0.978601997146933
18420.0,0.2891550877147913,0.9800285306704709
18480.0,0.27375668853854435,0.978601997146933
18540.0,0.30899093785094506,0.9800285306704709
18600.0,0.35984609685348834,0.9843081312410843
18660.0,0.34666951556637055,0.9885877318116976
18720.0,0.3313483004176388,0.9914407988587732
18780.0,0.33937256607441607,0.9957203994293866
18840.0,0.3200425370946319,0.9985734664764623
18900.0,0.33906391768482225,0.992867332382311
18960.0,0.3386756366996629,0.9871611982881598
19020.0,0.3400761910760777,0.9871611982881598
19080.0,0.32892935580668264,0.9871611982881598
19140.0,0.3327127795584762,0.9885877318116976
19200.0,0.32344516201333146,0.9871611982881598
19260.0,0.3396689445775355,0.9828815977175466
19320.0,0.33903570900058183,0.978601997146933
19380.0,0.3389761185682148,0.978601997146933
19440.0,0.3404632644391228,0.978601997146933
19500.0,0.33943340624688956,0.978601997146933
19560.0,0.3391081878703949,0.9800285306704709
19620.0,0.3393421459881793,0.9843081312410843
19680.0,0.32512766932846215,0.9871611982881598
19740.0,0.33929955786744787,0.9900142653352355
19800.0,0.33953575064476726,0.9900142653352355
19860.0,0.3400799713525397,0.9900142653352355
19920.0,0.33520446116750446,0.9885877318116976
19980.0,0.3401280903980415,0.9885877318116976
20040.0,0.3420910155990274,0.9885877318116976
20100.0,0.3173733128004764,0.9871611982881598
20160.0,0.27454791539638157,0.9871611982881598
20220.0,0.270554587712212,0.9871611982881598
20280.0,0.2704472877716678,0.9871611982881598
20340.0,0.27539161933658407,0.9885877318116976
20400.0,0.3388697824189665,0.9871611982881598
20460.0,0.4235156307902171,0.9871611982881598
20520.0,0.43062407215152243,0.9871611982881598
20580.0,0.43107308639637953,0.9871611982881598
20640.0,0.43159903431144203,0.9885877318116976
20700.0,0.4315282815049767,0.9871611982881598
20760.0,0.4285571146250375,0.9871611982881598
20820.0,0.4325835819511533,0.9871611982881598
20880.0,0.4324436495544643,0.9828815977175466
20940.0,0.4323557078506162,0.9800285306704709
21000.0,0.432263341406952,0.978601997146933
21060.0,0.43216180789795483,0.978601997146933
21120.0,0.43248513149024176,0.9843081312410843
21180.0,0.4324850650914898,0.9871611982881598
21240.0,0.4326659927302311,0.9900142653352355
21300.0,0.43265451362772583,0.9900142653352355
21360.0,0.4144548698314822,0.9900142653352355
21420.0,0.2866661715681482,0.9900142653352355
21480.0,0.27660044157864655,0.9885877318116976
21540.0,0.27300257501555475,0.9871611982881598
21600.0,0.2734959222496352,0.9871611982881598
21660.0,0.2730490347836254,0.9828815977175466
21720.0,0.2730838796096784,0.978601997146933
21780.0,0.27267323123289233,0.978601997146933
21840.0,0.272526904561731,0.978601997146933
21900.0,0.2725130881733816,0.9814550641940086
21960.0,0.2724233558049845,0.9843081312410843
22020.0,0.2727682254742243,0.9871611982881598
22080.0,0.27236323368481935,0.9871611982881598
22140.0,0.2727033519854805,0.9828815977175466
22200.0,0.2724529715011773,0.9800285306704709
22260.0,0.2724367614115512,0.9800285306704709
22320.0,0.2723013509883359,0.9843081312410843
22380.0,0.27242735883944164,0.9885877318116976
22440.0,0.2725399392091733,0.9885877318116976
22500.0,0.2723206119913746,0.9900142653352355
22560.0,0.2727763592245369,0.9914407988587732
22620.0,0.2726546798475017,0.9942938659058489
22680.0,0.27296343537110834,0.9942938659058489
22740.0,0.2724289486484577,0.9900142653352355
22800.0,0.272165789156055,0.985734664764622
22860.0,0.2721347729190918,0.9843081312410843
22920.0,0.2720367337654008,0.9828815977175466
22980.0,0.2720274729785477,0.978601997146933
23040.0,0.2714684594529669,0.9771754636233952
23100.0,0.2717005953246219,0.9771754636233952
23160.0,0.27141851816133566,0.978601997146933
23220.0,0.27179683341562544,0.978601997146933
23280.0,0.2715910830141696,0.9800285306704709
23340.0,0.2717658602369116,0.9843081312410843
23400.0,0.27171165717416257,0.9871611982881598
23460.0,0.2719124297433251,0.9885877318116976
23520.0,0.2719500400317632,0.9885877318116976
23580.0,0.27180070506296466,0.9885877318116976
23640.0,0.2720761451165265,0.9914407988587732
23700.0,0.2718289127792933,0.992867332382311
23760.0,0.27210711829524026,0.992867332382311
23820.0,0.271867553119506,0.9885877318116976
23880.0,0.27193178798002116,0.985734664764622
23940.0,0.2718426091189205,0.985734664764622
24000.0,0.27165247627912015,0.985734664764622
24060.0,0.27165282320637635,0.985734664764622
24120.0,0.2715368799514205,0.985734664764622
24180.0,0.27176641332938867,0.985734664764622
24240.0,0.271650817001689,0.9828815977175466
24300.0,0.2716137598057279,0.9771754636233952
24360.0,0.271519429745497,0.9757489300998575
24420.0,0.27151696862224733,0.9771754636233952
24480.0,0.27154904798591517,0.9814550641940086
24540.0,0.5431174542085264,0.9843081312410843
24600.0,0.2716548775577638,0.985734664764622
24660.0,0.2715401985062827,0.985734664764622
24720.0,0.27177320170990554,0.985734664764622
24780.0,0.27168787419765017,0.9871611982881598
24840.0,0.5437844837358268,0.9871611982881598
24900.0,0.27184993029342047,0.9900142653352355
24960.0,0.27201558652343305,0.992867332382311
25020.0,0.27213488212720144,0.9942938659058489
25080.0,0.27202691988607064,0.9914407988587732
25140.0,0.27203944466521307,0.9871611982881598
25200.0,0.2719998183546961,0.9871611982881598
25260.0,0.2721773610398233,0.9871611982881598
25320.0,0.2719599956963498,0.985734664764622
25380.0,0.27222492699284806,0.985734664764622
25440.0,0.2720700610992791,0.9843081312410843
25500.0,0.27201530494405296,0.9800285306704709
25560.0,0.2715473887084841,0.9771754636233952
25620.0,0.2714732743165618,0.9771754636233952
25680.0,0.27156226733859024,0.9771754636233952
25740.0,0.2714705088541767,0.9814550641940086
25800.0,0.2718388684438799,0.9843081312410843
25860.0,0.27175811694223323,0.9871611982881598
25920.0,0.2721452816761555,0.9900142653352355
25980.0,0.27216287930887867,0.992867332382311
26040.0,0.2722630903737633,0.9957203994293866
26100.0,0.2720650832669858,0.992867332382311
26160.0,0.2720258889770027,0.9871611982881598
26220.0,0.2718438462761731,0.9843081312410843
26280.0,0.271771944254159,0.9843081312410843
26340.0,0.2718538019407597,0.9843081312410843
26400.0,0.27164141442957945,0.985734664764622
26460.0,0.2718914122291979,0.985734664764622
26520.0,0.2718372091664487,0.9828815977175466
26580.0,0.2718084483576431,0.978601997146933
26640.0,0.26018797541520505,0.9771754636233952
26700.0,0.2478888932630945,0.978601997146933
26760.0,0.2585388380497281,0.9814550641940086
26820.0,0.3160140823136636,0.9843081312410843
26880.0,0.4296510856379308,0.9885877318116976
26940.0,0.431239049067279,0.9914407988587732
27000.0,0.4320577734707043,0.992867332382311
27060.0,0.4327177249076483,0.9914407988587732
27120.0,0.43267864922834687,0.9885877318116976
27180.0,0.32474861702313756,0.9871611982881598
27240.0,0.35130055843408375,0.985734664764622
27300.0,0.39425372020037297,0.985734664764622
27360.0,0.3641870600564475,0.9871611982881598
27420.0,0.34782254468777635,0.9871611982881598
27480.0,0.37767542665245185,0.9885877318116976
27540.0,0.39212154870141536,0.9900142653352355
27600.0,0.3835682736520967,0.9885877318116976
27660.0,0.363970584611115,0.9871611982881598
27720.0,0.3444656120383716,0.9843081312410843
27780.0,0.37577403094309364,0.978601997146933
27840.0,0.38547346576056263,0.9771754636233952
27900.0,0.3831575789261611,0.9771754636233952
27960.0,0.3689591419482779,0.978601997146933
28020.0,0.35999040230350166,0.9800285306704709
28080.0,0.3466074337289407,0.985734664764622
28140.0,0.34760631583872464,0.9885877318116976
28200.0,0.3602473690130214,0.9900142653352355
28260.0,0.3609636371003062,0.9900142653352355
28320.0,0.3541481157825161,0.9900142653352355
28380.0,0.3995795822014572,0.9900142653352355
28440.0,0.3755514511820198,0.9885877318116976
28500.0,0.3896685835657793,0.9871611982881598
28560.0,0.38597012070889275,0.9885877318116976
28620.0,0.38890320529127387,0.9885877318116976
28680.0,0.351650229471462,0.9885877318116976
28740.0,0.3509172653475007,0.9885877318116976
28800.0,0.3580399902667162,0.9885877318116976
28860.0,0.3550582687230378,0.985734664764622
28920.0,0.3737072723363181,0.9800285306704709
28980.0,0.3710950556156258,0.9771754636233952
29040.0,0.35350867259980107,0.9771754636233952
29100.0,0.3639384741083406,0.978601997146933
29160.0,0.35266323214280304,0.978601997146933
29220.0,0.3476778027095255,0.9800285306704709
29280.0,0.3417792550686838,0.9814550641940086
29340.0,0.3487921493727264,0.985734664764622
29400.0,0.33701528593730656,0.9885877318116976
29460.0,0.3406791845519538,0.9914407988587732
29520.0,0.3611532008079477,0.9900142653352355
29580.0,0.3504145654302521,0.9900142653352355
29640.0,0.34126049602840075,0.9900142653352355
29700.0,0.36187165800760207,0.9885877318116976
29760.0,0.3151001027198757,0.9885877318116976
29820.0,0.20596561142557282,0.9885877318116976
29880.0,0.20202034579072528,0.9885877318116976
29940.0,0.20118618814371247,0.9885877318116976
30000.0,0.20171725111331185,0.9871611982881598
30060.0,0.2011194338640006,0.9871611982881598
30120.0,0.20133782967406805,0.9871611982881598
30180.0,0.22809589062038926,0.9885877318116976
30240.0,0.2431422183655622,0.9843081312410843
30300.0,0.24300781689364348,0.978601997146933
30360.0,0.2425155645890852,0.9757489300998575
30420.0,0.2430360246099721,0.9757489300998575
30480.0,0.24279211082760105,0.9771754636233952
30540.0,0.2369314533399909,0.9771754636233952
30600.0,0.20519454351641075,0.9771754636233952
30660.0,0.20248770893381712,0.9800285306704709
30720.0,0.20376057776371562,0.985734664764622
30780.0,0.20309887612093727,0.9900142653352355
30840.0,0.20096932556130062,0.9942938659058489
30900.0,0.2008372809823543,0.9957203994293866
30960.0,0.20115530915664756,0.9957203994293866
31020.0,0.22886190168799767,0.992867332382311
31080.0,0.2599288118223666,0.9914407988587732
31140.0,0.2637847357933429,0.9885877318116976
31200.0,0.2569551498869542,0.985734664764622
31260.0,0.290767905377816,0.9843081312410843
31320.0,0.3120939001416697,0.9843081312410843
31380.0,0.3674878031008534,0.9843081312410843
31440.0,0.5161201180728567,0.9843081312410843
31500.0,0.6025295184552069,0.9800285306704709
31560.0,0.5928066135456397,0.9771754636233952
31620.0,0.5931563295494363,0.9771754636233952
31680.0,0.6281991153921554,0.978601997146933
31740.0,0.5908818532742279,0.9814550641940086
31800.0,0.58821854499548,0.985734664764622
31860.0,0.6168563167756494,0.9914407988587732
31920.0,0.6082534739933585,0.9971469329529246
31980.0,0.6037988239038581,1.0
32040.0,0.5965849270824556,1.0
32100.0,0.5447471685425237,0.9971469329529246
32160.0,0.4288139079124111,0.9942938659058489
32220.0,0.43530653707770106,0.992867332382311
32280.0,0.60032619227279,0.9885877318116976
32340.0,0.6086323527659185,0.9814550641940086
32400.0,0.5852764901657239,0.9757489300998575
32460.0,0.619297034452711,0.9714693295292439
32520.0,0.6181273023809728,0.9686162624821685
32580.0,0.5808123921505309,0.9714693295292439
32640.0,0.5804629614041793,0.9771754636233952
32700.0,0.6154967286315864,0.9800285306704709
32760.0,0.606943551341363,0.9800285306704709
32820.0,0.5871592013879869,0.9843081312410843
32880.0,0.5946606952355965,0.9871611982881598
32940.0,0.5127993072570707,0.9885877318116976
33000.0,0.4251154654369822,0.9900142653352355
33060.0,0.47217579271291915,0.9900142653352355
33120.0,0.5699061061190052,0.9885877318116976
33180.0,0.5901696065564159,0.9885877318116976
33240.0,0.5899024406556919,0.9871611982881598
33300.0,0.5758411271390439,0.9871611982881598
33360.0,0.6059321776103308,0.9871611982881598
33420.0,0.5692124808634006,0.9885877318116976
33480.0,0.5622073489080721,0.9885877318116976
33540.0,0.5441754501785446,0.985734664764622
33600.0,0.5454729617948656,0.985734664764622
33660.0,0.5113341773704841,0.9843081312410843
33720.0,0.4564860264385594,0.9843081312410843
33780.0,0.4178718751545846,0.985734664764622
33840.0,0.47152129233419177,0.9871611982881598
33900.0,0.5472158694633321,0.9900142653352355
33960.0,0.5451865731651024,0.9885877318116976
34020.0,0.5381851221231726,0.9828815977175466
34080.0,0.5490211633083638,0.9814550641940086
34140.0,0.5390297847385654,0.9828815977175466
34200.0,0.5295207818456539,0.9814550641940086
34260.0,0.5430354037968521,0.9814550641940086
34320.0,0.5419498759895124,0.9800285306704709
34380.0,0.4623688711202672,0.9814550641940086
34440.0,0.4820515729915395,0.9814550641940086
34500.0,0.40361998004655497,0.9828815977175466
34560.0,0.5000849520454274,0.9828815977175466
34620.0,0.541160059932311,0.9828815977175466
34680.0,0.5220285696364838,0.9814550641940086
34740.0,0.5354292543991404,0.9828815977175466
34800.0,0.5381823002177001,0.9843081312410843
34860.0,0.5311128744975078,0.9843081312410843
34920.0,0.5459243985294628,0.985734664764622
34980.0,0.532863119684357,0.985734664764622
35040.0,0.4928109279600996,0.9871611982881598
35100.0,0.4628697265847234,0.9900142653352355
35160.0,0.4962091281389829,0.9942938659058489
35220.0,0.4381256146989245,0.9957203994293866
35280.0,0.5212606442605031,0.9942938659058489
35340.0,0.5331909248190575,0.992867332382311
35400.0,0.5422728819960989,0.9914407988587732
35460.0,0.5348005344627516,0.9885877318116976
35520.0,0.5340877209081144,0.9843081312410843
35580.0,0.5381822100359718,0.9828815977175466
35640.0,0.5367712711270637,0.9828815977175466
35700.0,0.5284184685389295,0.9828815977175466
35760.0,0.4608438420650929,0.9814550641940086
35820.0,0.4039106363931802,0.9814550641940086
35880.0,0.35421809943092825,0.9814550641940086
35940.0,0.2658102163618827,0.9814550641940086
36000.0,0.2529856051792971,0.9771754636233952
36060.0,0.24168388623440992,0.9728958630527819
36120.0,0.24544750780983074,0.9728958630527819
36180.0,0.24212342202286963,0.9743223965763196
36240.0,0.24553655569863284,0.978601997146933
36300.0,0.2444674279405304,0.9828815977175466
36360.0,0.24848421252554248,0.9843081312410843
36420.0,0.24543091503551978,0.9871611982881598
36480.0,0.2414263187005324,0.9900142653352355
36540.0,0.2456034798883537,0.9900142653352355
36600.0,0.24450303202428122,0.9900142653352355
36660.0,0.2459817409672353,0.9900142653352355
36720.0,0.244826384958124,0.9914407988587732
36780.0,0.24687946423286602,0.992867332382311
36840.0,0.24436716007304843,0.9914407988587732
36900.0,0.2445361081988658,0.9871611982881598
